date,store_id,state,product_id,sales,price,cost,margin,out_of_stock_pct
2024-01-19,203,TX,Bread,291,2.81,1.87,273.54,5.33
2024-01-20,203,TX,Bread,263,2.01,1.65,94.68,5.78
2024-01-21,203,TX,Bread,289,3.48,2.07,407.49,5.31
2024-01-22,203,TX,Bread,256,2.55,2.03,133.12,12.5
2024-01-23,203,TX,Bread,270,3.05,1.83,329.4,8.25
2024-01-24,203,TX,Bread,265,2.15,1.63,137.8,6.68
2024-01-25,203,TX,Bread,211,2.69,2.08,128.71,11.6
2024-01-26,203,TX,Bread,265,3.0,1.81,315.35,8.09
2024-01-27,203,TX,Bread,276,2.95,2.36,162.84,4.71
2024-01-28,203,TX,Bread,248,3.68,2.27,349.68,0.0
2024-01-29,203,TX,Bread,235,3.09,2.33,178.6,14.75
2024-01-30,203,TX,Bread,246,2.14,1.48,162.36,4.5
2024-01-31,203,TX,Bread,224,3.44,2.03,315.84,0.0
2024-02-01,203,TX,Bread,212,1.6,1.31,61.48,17.22
2024-02-02,203,TX,Bread,222,2.97,1.98,219.78,4.98
2024-02-03,203,TX,Bread,206,2.27,1.55,148.32,0.0
2024-02-04,203,TX,Bread,209,2.56,2.04,108.68,0.0
2024-02-05,203,TX,Bread,255,3.56,2.24,336.6,13.08
2024-02-06,203,TX,Bread,216,3.18,2.39,170.64,2.82
2024-02-07,203,TX,Bread,215,2.76,1.98,167.7,12.02
2024-02-08,203,TX,Bread,226,2.26,1.79,106.22,0.0
2024-02-09,203,TX,Bread,224,3.52,2.15,306.88,1.07
2024-02-10,203,TX,Bread,179,2.57,1.87,125.3,11.24
2024-02-11,203,TX,Bread,244,1.93,1.57,87.84,0.73
2024-02-12,203,TX,Bread,200,2.96,2.34,124.0,4.65
2024-02-13,203,TX,Bread,189,3.11,2.1,190.89,0.95
2024-02-14,203,TX,Bread,182,2.06,1.66,72.8,22.34
2024-02-15,203,TX,Bread,214,2.8,1.96,179.76,2.5
2024-02-16,203,TX,Bread,212,3.36,2.02,284.08,7.92
2024-02-17,203,TX,Bread,209,3.45,2.19,263.34,5.23
2024-02-18,203,TX,Bread,188,2.91,1.75,218.08,0.0
2024-02-19,203,TX,Bread,249,2.64,2.19,112.05,0.0
2024-02-20,203,TX,Bread,205,2.91,1.74,239.85,20.43
2024-02-21,203,TX,Bread,184,2.85,1.97,161.92,3.91
2024-02-22,203,TX,Bread,230,2.78,1.9,202.4,0.0
2024-02-23,203,TX,Bread,211,2.11,1.64,99.17,5.8
2024-02-24,203,TX,Bread,247,2.39,1.41,242.06,0.0
2024-02-25,203,TX,Bread,210,2.58,1.82,159.6,12.4
2024-02-26,203,TX,Bread,220,3.23,2.06,257.4,0.0
2024-02-27,203,TX,Bread,231,2.89,2.17,166.32,0.0
2024-02-28,203,TX,Bread,245,3.27,1.95,323.4,15.45
2024-02-29,203,TX,Bread,229,2.53,2.05,109.92,4.59
2024-03-01,203,TX,Bread,234,3.21,2.01,280.8,10.37
2024-03-02,203,TX,Bread,214,3.74,2.36,295.32,0.0
2024-03-03,203,TX,Bread,228,2.5,1.9,136.8,9.12
2024-03-04,203,TX,Bread,276,1.74,1.37,102.12,0.0
2024-03-05,203,TX,Bread,206,2.38,1.94,90.64,7.72
2024-03-06,203,TX,Bread,282,2.84,1.97,245.34,15.44
2024-03-07,203,TX,Bread,265,2.94,1.8,302.1,0.0
2024-03-08,203,TX,Bread,261,2.24,1.48,198.36,17.95
2024-03-09,203,TX,Bread,254,3.42,2.29,287.02,0.2
2024-03-10,203,TX,Bread,265,2.45,1.99,121.9,4.55
2024-03-11,203,TX,Bread,253,3.25,2.05,303.6,0.0
2024-03-12,203,TX,Bread,239,3.31,2.3,241.39,12.27
2024-03-13,203,TX,Bread,265,2.97,2.43,143.1,2.32
2024-03-14,203,TX,Bread,291,2.76,1.98,226.98,0.0
2024-03-15,203,TX,Bread,301,3.24,2.23,304.01,3.79
2024-03-16,203,TX,Bread,280,2.66,1.81,238.0,13.29
2024-03-17,203,TX,Bread,218,2.53,1.63,196.2,14.79
2024-03-18,203,TX,Bread,260,2.85,1.99,223.6,0.0
2024-03-19,203,TX,Bread,300,3.19,2.29,270.0,2.99
2024-03-20,203,TX,Bread,255,3.11,2.24,221.85,24.82
2024-03-21,203,TX,Bread,280,4.28,2.58,476.0,0.0
2024-03-22,203,TX,Bread,243,2.52,1.58,228.42,9.42
2024-03-23,203,TX,Bread,261,2.36,1.89,122.67,13.09
2024-03-24,203,TX,Bread,280,2.19,1.47,201.6,0.0
2024-03-25,203,TX,Bread,269,2.97,1.79,317.42,0.0
2024-03-26,203,TX,Bread,271,2.04,1.55,132.79,1.98
2024-03-27,203,TX,Bread,254,2.35,1.76,149.86,12.83
2024-03-28,203,TX,Bread,234,3.13,2.35,182.52,3.74
2024-03-29,203,TX,Bread,255,3.29,2.16,288.15,0.0
2024-03-30,203,TX,Bread,198,3.06,2.04,201.96,5.72
2024-03-31,203,TX,Bread,247,2.67,1.86,200.07,0.7
2024-01-01,203,TX,Cheese,210,2.19,1.56,132.3,12.34
2024-01-02,203,TX,Cheese,167,2.92,1.9,170.34,1.83
2024-01-03,203,TX,Cheese,166,2.66,2.17,81.34,18.91
2024-01-04,203,TX,Cheese,191,3.09,2.03,202.46,0.0
2024-01-05,203,TX,Cheese,195,3.75,2.65,214.5,1.19
2024-01-06,203,TX,Cheese,181,2.95,1.84,200.91,0.11
2024-01-07,203,TX,Cheese,142,3.19,2.13,150.52,0.0
2024-01-08,203,TX,Cheese,164,3.06,2.23,136.12,0.0
2024-01-09,203,TX,Cheese,188,3.28,2.44,157.92,0.0
2024-01-10,203,TX,Cheese,169,3.48,2.08,236.6,16.49
2024-01-11,203,TX,Cheese,170,2.9,2.13,130.9,10.81
2024-01-12,203,TX,Cheese,163,3.76,2.24,247.76,13.77
2024-01-13,203,TX,Cheese,194,3.13,2.38,145.5,16.36
2024-01-14,203,TX,Cheese,202,2.55,1.87,137.36,0.0
2024-01-15,203,TX,Cheese,200,2.97,2.17,160.0,1.76
2024-01-16,203,TX,Cheese,163,2.92,2.38,88.02,6.9
2024-01-17,203,TX,Cheese,194,3.67,2.26,273.54,20.25
2024-01-18,203,TX,Cheese,151,2.64,2.13,77.01,0.0
2024-01-19,203,TX,Cheese,209,2.77,2.04,152.57,11.36
2024-01-20,203,TX,Cheese,190,2.08,1.44,121.6,0.5
2024-01-21,203,TX,Cheese,205,3.49,2.31,241.9,0.0
2024-01-22,203,TX,Cheese,214,2.23,1.81,89.88,8.62
2024-01-23,203,TX,Cheese,185,2.81,2.06,138.75,13.92
2024-01-24,203,TX,Cheese,171,2.98,1.8,201.78,6.85
2024-01-25,203,TX,Cheese,233,2.9,1.74,270.28,25.4
2024-01-26,203,TX,Cheese,223,2.67,1.97,156.1,2.02
2024-01-27,203,TX,Cheese,173,3.03,1.98,181.65,0.0
2024-01-28,203,TX,Cheese,182,3.98,2.45,278.46,0.0
2024-01-29,203,TX,Cheese,176,2.32,1.49,146.08,8.74
2024-01-30,203,TX,Cheese,182,3.23,2.02,220.22,2.83
2024-01-31,203,TX,Cheese,170,3.13,2.15,166.6,4.71
2024-02-01,203,TX,Cheese,178,3.03,2.07,170.88,16.23
2024-02-02,203,TX,Cheese,181,2.61,2.06,99.55,20.18
2024-02-03,203,TX,Cheese,174,3.66,2.4,219.24,11.07
2024-02-04,203,TX,Cheese,132,3.38,2.4,129.36,6.35
2024-02-05,203,TX,Cheese,161,2.51,2.09,67.62,1.55
2024-02-06,203,TX,Cheese,163,2.32,1.83,79.87,17.74
2024-02-07,203,TX,Cheese,155,2.74,1.89,131.75,0.0
2024-02-08,203,TX,Cheese,160,2.84,2.06,124.8,8.88
2024-02-09,203,TX,Cheese,135,2.27,1.52,101.25,11.26
2024-02-10,203,TX,Cheese,178,2.26,1.7,99.68,20.89
2024-02-11,203,TX,Cheese,156,2.95,2.0,148.2,1.02
2024-02-12,203,TX,Cheese,125,3.64,2.3,167.5,0.0
2024-02-13,203,TX,Cheese,135,3.08,2.3,105.3,0.0
2024-02-14,203,TX,Cheese,122,3.35,2.0,164.7,7.93
2024-02-15,203,TX,Cheese,157,2.98,1.91,167.99,30.3
2024-02-16,203,TX,Cheese,144,3.07,1.93,164.16,0.0
2024-02-17,203,TX,Cheese,151,3.04,2.19,128.35,17.04
2024-02-18,203,TX,Cheese,123,2.62,1.93,84.87,9.47
2024-02-19,203,TX,Cheese,161,3.13,2.01,180.32,10.42
2024-02-20,203,TX,Cheese,138,3.06,2.47,81.42,14.93
2024-02-21,203,TX,Cheese,130,2.3,1.68,80.6,0.0
2024-02-22,203,TX,Cheese,167,2.4,1.62,130.26,1.69
2024-02-23,203,TX,Cheese,165,2.45,1.98,77.55,7.59
2024-02-24,203,TX,Cheese,140,2.88,2.18,98.0,0.0
2024-02-25,203,TX,Cheese,156,3.26,2.07,185.64,6.03
2024-02-26,203,TX,Cheese,164,2.83,1.78,172.2,2.0
2024-02-27,203,TX,Cheese,167,2.55,1.59,160.32,0.37
2024-02-28,203,TX,Cheese,176,2.09,1.62,82.72,16.57
2024-02-29,203,TX,Cheese,194,2.76,1.63,219.22,18.58
2024-03-01,203,TX,Cheese,172,2.61,2.13,82.56,0.03
2024-03-02,203,TX,Cheese,194,2.99,2.13,166.84,0.0
2024-03-03,203,TX,Cheese,160,2.55,1.57,156.8,6.88
2024-03-04,203,TX,Cheese,193,3.26,2.2,204.58,3.82
2024-03-05,203,TX,Cheese,165,2.74,1.8,155.1,16.52
2024-03-06,203,TX,Cheese,179,2.8,2.05,134.25,0.0
2024-03-07,203,TX,Cheese,196,2.28,1.87,80.36,15.47
2024-03-08,203,TX,Cheese,206,2.45,1.85,123.6,3.73
2024-03-09,203,TX,Cheese,185,2.38,1.58,148.0,0.0
2024-03-10,203,TX,Cheese,200,2.7,2.1,120.0,6.49
2024-03-11,203,TX,Cheese,192,3.12,2.28,161.28,5.64
2024-03-12,203,TX,Cheese,211,2.09,1.47,130.82,0.0
2024-03-13,203,TX,Cheese,205,2.54,1.58,196.8,2.88
2024-03-14,203,TX,Cheese,195,4.12,2.48,319.8,9.0
2024-03-15,203,TX,Cheese,204,2.78,2.25,108.12,8.68
2024-03-16,203,TX,Cheese,193,3.56,2.33,237.39,0.0
2024-03-17,203,TX,Cheese,207,1.98,1.54,91.08,7.04
2024-03-18,203,TX,Cheese,204,3.09,2.51,118.32,0.0
2024-03-19,203,TX,Cheese,189,3.54,2.25,243.81,8.35
2024-03-20,203,TX,Cheese,202,2.2,1.72,96.96,0.0
2024-03-21,203,TX,Cheese,220,2.9,1.99,200.2,8.75
2024-03-22,203,TX,Cheese,194,2.71,1.65,205.64,14.34
2024-03-23,203,TX,Cheese,203,3.91,2.7,245.63,0.0
2024-03-24,203,TX,Cheese,207,2.68,1.61,221.49,6.57
2024-03-25,203,TX,Cheese,208,1.71,1.38,68.64,2.95
2024-03-26,203,TX,Cheese,178,2.88,1.79,194.02,8.85
2024-03-27,203,TX,Cheese,205,3.14,1.96,241.9,7.05
2024-03-28,203,TX,Cheese,185,2.89,2.0,164.65,0.0
2024-03-29,203,TX,Cheese,200,2.74,2.09,130.0,8.95
2024-03-30,203,TX,Cheese,163,2.71,1.87,136.92,3.24
2024-03-31,203,TX,Cheese,148,2.06,1.5,82.88,0.0
2024-01-01,203,TX,Chicken,170,6.53,4.63,323.0,0.0
2024-01-02,203,TX,Chicken,151,7.95,4.69,492.26,1.46
2024-01-03,203,TX,Chicken,201,8.3,5.14,635.16,15.25
2024-01-04,203,TX,Chicken,188,5.99,4.52,276.36,0.0
2024-01-05,203,TX,Chicken,154,8.45,5.22,497.42,0.0
2024-01-06,203,TX,Chicken,154,7.18,4.69,383.46,2.61
2024-01-07,203,TX,Chicken,180,7.34,4.9,439.2,0.0
2024-01-08,203,TX,Chicken,188,6.19,4.63,293.28,3.44
2024-01-09,203,TX,Chicken,190,7.39,4.63,524.4,0.0
2024-01-10,203,TX,Chicken,190,7.4,4.57,537.7,1.15
2024-01-11,203,TX,Chicken,191,7.64,5.44,420.2,11.05
2024-01-12,203,TX,Chicken,191,6.89,4.98,364.81,0.0
2024-01-13,203,TX,Chicken,186,6.34,4.82,282.72,8.22
2024-01-14,203,TX,Chicken,187,7.27,4.94,435.71,1.89
2024-01-15,203,TX,Chicken,186,7.28,4.46,524.52,1.8
2024-01-16,203,TX,Chicken,207,7.17,4.92,465.75,4.79
2024-01-17,203,TX,Chicken,215,6.28,4.42,399.9,0.0
2024-01-18,203,TX,Chicken,212,7.56,4.84,576.64,2.57
2024-01-19,203,TX,Chicken,165,8.06,4.96,511.5,10.44
2024-01-20,203,TX,Chicken,166,5.78,4.78,166.0,1.64
2024-01-21,203,TX,Chicken,186,7.09,4.49,483.6,17.52
2024-01-22,203,TX,Chicken,195,7.9,4.72,620.1,2.84
2024-01-23,203,TX,Chicken,177,7.6,4.59,532.77,0.57
2024-01-24,203,TX,Chicken,173,7.32,5.31,347.73,14.47
2024-01-25,203,TX,Chicken,190,6.3,4.94,258.4,0.0
2024-01-26,203,TX,Chicken,173,8.13,5.12,520.73,0.0
2024-01-27,203,TX,Chicken,181,9.15,5.52,657.03,15.62
2024-01-28,203,TX,Chicken,191,7.86,4.89,567.27,14.68
2024-01-29,203,TX,Chicken,155,7.41,5.06,364.25,11.54
2024-01-30,203,TX,Chicken,169,6.66,5.22,243.36,0.0
2024-01-31,203,TX,Chicken,159,6.72,4.85,297.33,0.0
2024-02-01,203,TX,Chicken,163,5.84,4.31,249.39,15.47
2024-02-02,203,TX,Chicken,158,7.13,4.67,388.68,0.0
2024-02-03,203,TX,Chicken,151,8.34,5.03,499.81,10.48
2024-02-04,203,TX,Chicken,141,6.45,4.57,265.08,11.57
2024-02-05,203,TX,Chicken,138,5.89,4.84,144.9,6.24
2024-02-06,203,TX,Chicken,153,6.99,5.08,292.23,0.0
2024-02-07,203,TX,Chicken,116,6.02,4.65,158.92,23.02
2024-02-08,203,TX,Chicken,176,7.74,5.37,417.12,3.07
2024-02-09,203,TX,Chicken,114,6.94,4.12,321.48,0.0
2024-02-10,203,TX,Chicken,138,6.48,5.21,175.26,13.68
2024-02-11,203,TX,Chicken,144,7.27,4.56,390.24,0.0
2024-02-12,203,TX,Chicken,143,8.49,5.03,494.78,8.92
2024-02-13,203,TX,Chicken,122,6.13,5.02,135.42,9.26
2024-02-14,203,TX,Chicken,121,6.61,4.59,244.42,11.88
2024-02-15,203,TX,Chicken,134,8.05,5.3,368.5,10.01
2024-02-16,203,TX,Chicken,130,8.08,4.82,423.8,5.63
2024-02-17,203,TX,Chicken,127,6.04,4.55,189.23,12.01
2024-02-18,203,TX,Chicken,153,7.72,5.01,414.63,20.15
2024-02-19,203,TX,Chicken,131,6.8,5.33,192.57,0.0
2024-02-20,203,TX,Chicken,125,7.16,4.3,357.5,0.54
2024-02-21,203,TX,Chicken,135,6.14,4.98,156.6,7.44
2024-02-22,203,TX,Chicken,125,6.79,4.71,260.0,1.29
2024-02-23,203,TX,Chicken,118,7.02,4.53,293.82,0.0
2024-02-24,203,TX,Chicken,170,7.74,4.88,486.2,11.62
2024-02-25,203,TX,Chicken,126,7.04,5.18,234.36,18.01
2024-02-26,203,TX,Chicken,120,6.97,4.61,283.2,9.96
2024-02-27,203,TX,Chicken,165,7.15,4.62,417.45,1.95
2024-02-28,203,TX,Chicken,147,6.11,4.86,183.75,16.97
2024-02-29,203,TX,Chicken,147,7.1,5.12,291.06,0.0
2024-03-01,203,TX,Chicken,148,8.33,5.07,482.48,14.22
2024-03-02,203,TX,Chicken,178,6.72,4.43,407.62,0.34
2024-03-03,203,TX,Chicken,180,6.78,4.84,349.2,0.0
2024-03-04,203,TX,Chicken,176,6.57,4.61,344.96,22.95
2024-03-05,203,TX,Chicken,196,6.09,5.01,211.68,18.61
2024-03-06,203,TX,Chicken,175,7.87,5.05,493.5,19.78
2024-03-07,203,TX,Chicken,180,7.61,4.75,514.8,0.0
2024-03-08,203,TX,Chicken,176,6.88,5.07,318.56,14.46
2024-03-09,203,TX,Chicken,187,7.65,4.66,559.13,0.0
2024-03-10,203,TX,Chicken,173,6.01,4.73,221.44,1.87
2024-03-11,203,TX,Chicken,192,8.36,5.42,564.48,6.24
2024-03-12,203,TX,Chicken,180,6.82,4.75,372.6,6.24
2024-03-13,203,TX,Chicken,171,7.73,4.86,490.77,9.51
2024-03-14,203,TX,Chicken,188,7.59,4.96,494.44,9.34
2024-03-15,203,TX,Chicken,157,7.85,5.02,444.31,0.0
2024-03-16,203,TX,Chicken,168,6.24,4.49,294.0,9.34
2024-03-17,203,TX,Chicken,182,7.27,4.32,536.9,9.78
2024-03-18,203,TX,Chicken,162,7.82,4.87,477.9,7.38
2024-03-19,203,TX,Chicken,198,7.11,5.36,346.5,0.0
2024-03-20,203,TX,Chicken,183,7.17,4.74,444.69,9.34
2024-03-21,203,TX,Chicken,186,7.64,4.72,543.12,0.59
2024-03-22,203,TX,Chicken,163,6.17,5.12,171.15,9.59
2024-03-23,203,TX,Chicken,194,6.63,4.73,368.6,0.0
2024-03-24,203,TX,Chicken,161,8.09,4.93,508.76,0.0
2024-03-25,203,TX,Chicken,205,6.19,4.43,360.8,7.74
2024-03-26,203,TX,Chicken,198,6.46,5.0,289.08,6.76
2024-03-27,203,TX,Chicken,156,5.92,4.41,235.56,12.7
2024-03-28,203,TX,Chicken,193,7.94,4.69,627.25,0.0
2024-03-29,203,TX,Chicken,128,7.68,4.53,403.2,3.86
2024-03-30,203,TX,Chicken,190,8.47,5.03,653.6,8.05
2024-03-31,203,TX,Chicken,155,6.74,4.65,323.95,19.06
2024-01-01,203,TX,Beef,246,0.79,0.49,73.8,0.0
2024-01-02,203,TX,Beef,223,1.36,0.96,89.2,10.63
2024-01-03,203,TX,Beef,246,1.66,1.1,137.76,18.13
2024-01-04,203,TX,Beef,235,2.41,1.68,171.55,0.0
2024-01-05,203,TX,Beef,260,1.73,1.04,179.4,6.23
2024-01-06,203,TX,Beef,273,1.85,1.25,163.8,0.0
2024-01-07,203,TX,Beef,235,2.32,1.88,103.4,0.16
2024-01-08,203,TX,Beef,286,1.0,0.64,102.96,2.2
2024-01-09,203,TX,Beef,267,1.99,1.27,192.24,0.0
2024-01-10,203,TX,Beef,278,1.29,0.78,141.78,8.24
2024-01-11,203,TX,Beef,248,1.24,0.87,91.76,2.26
2024-01-12,203,TX,Beef,249,1.48,0.98,124.5,0.0
2024-01-13,203,TX,Beef,230,2.02,1.43,135.7,0.0
2024-01-14,203,TX,Beef,275,1.78,1.35,118.25,0.0
2024-01-15,203,TX,Beef,259,1.61,1.19,108.78,16.18
2024-01-16,203,TX,Beef,250,1.55,1.08,117.5,0.0
2024-01-17,203,TX,Beef,270,1.66,1.13,143.1,0.0
2024-01-18,203,TX,Beef,268,0.87,0.7,45.56,5.77
2024-01-19,203,TX,Beef,307,1.12,0.8,98.24,0.0
2024-01-20,203,TX,Beef,291,2.35,1.49,250.26,0.0
2024-01-21,203,TX,Beef,271,1.49,1.21,75.88,3.98
2024-01-22,203,TX,Beef,208,1.59,1.27,66.56,20.19
2024-01-23,203,TX,Beef,274,1.25,0.81,120.56,0.0
2024-01-24,203,TX,Beef,314,2.34,1.4,295.16,11.4
2024-01-25,203,TX,Beef,274,1.52,0.93,161.66,2.99
2024-01-26,203,TX,Beef,259,2.16,1.29,225.33,20.09
2024-01-27,203,TX,Beef,287,1.08,0.7,109.06,7.24
2024-01-28,203,TX,Beef,273,1.95,1.31,174.72,0.0
2024-01-29,203,TX,Beef,326,1.08,0.74,110.84,0.0
2024-01-30,203,TX,Beef,251,2.4,1.76,160.64,0.0
2024-01-31,203,TX,Beef,234,2.42,1.45,226.98,4.82
2024-02-01,203,TX,Beef,228,2.04,1.29,171.0,7.73
2024-02-02,203,TX,Beef,260,2.33,1.51,213.2,8.07
2024-02-03,203,TX,Beef,237,1.79,1.19,142.2,9.89
2024-02-04,203,TX,Beef,226,1.47,1.12,79.1,16.97
2024-02-05,203,TX,Beef,261,0.98,0.67,80.91,5.1
2024-02-06,203,TX,Beef,200,1.46,1.03,86.0,9.03
2024-02-07,203,TX,Beef,232,1.83,1.09,171.68,0.0
2024-02-08,203,TX,Beef,186,2.11,1.39,133.92,0.0
2024-02-09,203,TX,Beef,240,1.62,1.28,81.6,18.16
2024-02-10,203,TX,Beef,202,0.79,0.51,56.56,9.3
2024-02-11,203,TX,Beef,239,1.99,1.4,141.01,0.0
2024-02-12,203,TX,Beef,206,1.19,0.96,47.38,0.0
2024-02-13,203,TX,Beef,228,1.17,0.77,91.2,0.0
2024-02-14,203,TX,Beef,173,1.13,0.68,77.85,6.46
2024-02-15,203,TX,Beef,232,1.73,1.07,153.12,0.0
2024-02-16,203,TX,Beef,224,2.65,1.63,228.48,0.0
2024-02-17,203,TX,Beef,190,1.85,1.28,108.3,21.22
2024-02-18,203,TX,Beef,190,1.17,0.72,85.5,11.31
2024-02-19,203,TX,Beef,226,1.56,1.13,97.18,0.0
2024-02-20,203,TX,Beef,233,1.74,1.28,107.18,0.0
2024-02-21,203,TX,Beef,210,1.22,0.72,105.0,11.86
2024-02-22,203,TX,Beef,205,1.46,0.99,96.35,4.67
2024-02-23,203,TX,Beef,216,1.67,1.39,60.48,10.91
2024-02-24,203,TX,Beef,214,2.17,1.35,175.48,9.01
2024-02-25,203,TX,Beef,210,1.77,1.09,142.8,3.52
2024-02-26,203,TX,Beef,238,1.36,1.01,83.3,1.1
2024-02-27,203,TX,Beef,281,1.93,1.41,146.12,0.0
2024-02-28,203,TX,Beef,248,1.65,1.16,121.52,8.92
2024-02-29,203,TX,Beef,241,2.12,1.48,154.24,8.46
2024-03-01,203,TX,Beef,239,1.74,1.44,71.7,7.33
2024-03-02,203,TX,Beef,248,1.92,1.22,173.6,4.06
2024-03-03,203,TX,Beef,250,1.28,0.95,82.5,0.0
2024-03-04,203,TX,Beef,227,1.12,0.71,93.07,0.0
2024-03-05,203,TX,Beef,253,1.91,1.16,189.75,2.29
2024-03-06,203,TX,Beef,199,2.15,1.6,109.45,15.86
2024-03-07,203,TX,Beef,276,2.47,1.7,212.52,0.0
2024-03-08,203,TX,Beef,317,1.34,0.83,161.67,7.39
2024-03-09,203,TX,Beef,237,1.37,1.13,56.88,8.86
2024-03-10,203,TX,Beef,269,2.1,1.34,204.44,5.99
2024-03-11,203,TX,Beef,262,1.58,0.95,165.06,13.11
2024-03-12,203,TX,Beef,260,2.33,1.4,241.8,17.23
2024-03-13,203,TX,Beef,235,2.25,1.46,185.65,25.6
2024-03-14,203,TX,Beef,286,1.85,1.3,157.3,15.37
2024-03-15,203,TX,Beef,273,1.72,1.18,147.42,0.0
2024-03-16,203,TX,Beef,284,2.04,1.27,218.68,10.16
2024-03-17,203,TX,Beef,309,1.16,0.89,83.43,0.0
2024-03-18,203,TX,Beef,330,1.57,1.08,161.7,7.0
2024-03-19,203,TX,Beef,277,1.09,0.88,58.17,21.24
2024-03-20,203,TX,Beef,263,1.09,0.79,78.9,0.49
2024-03-21,203,TX,Beef,223,1.28,0.93,78.05,0.0
2024-03-22,203,TX,Beef,289,1.54,0.92,179.18,13.88
2024-03-23,203,TX,Beef,307,1.77,1.36,125.87,2.85
2024-03-24,203,TX,Beef,271,0.86,0.67,51.49,3.66
2024-03-25,203,TX,Beef,242,1.96,1.33,152.46,30.73
2024-03-26,203,TX,Beef,274,0.72,0.53,52.06,1.39
2024-03-27,203,TX,Beef,260,1.66,1.15,132.6,0.0
2024-03-28,203,TX,Beef,260,1.2,0.75,117.0,0.0
2024-03-29,203,TX,Beef,266,1.01,0.82,50.54,10.38
2024-03-30,203,TX,Beef,209,2.02,1.65,77.33,0.0
2024-03-31,203,TX,Beef,235,1.51,1.22,68.15,0.0
2024-01-01,203,TX,Rice,215,3.85,3.09,163.4,14.61
2024-01-02,203,TX,Rice,229,3.52,2.87,148.85,3.53
2024-01-03,203,TX,Rice,259,4.13,3.2,240.87,0.0
2024-01-04,203,TX,Rice,222,4.24,2.82,315.24,3.65
2024-01-05,203,TX,Rice,201,4.69,2.79,381.9,23.12
2024-01-06,203,TX,Rice,236,3.48,2.17,309.16,17.17
2024-01-07,203,TX,Rice,247,3.86,2.81,259.35,12.17
2024-01-08,203,TX,Rice,215,4.12,2.78,288.1,19.99
2024-01-09,203,TX,Rice,227,3.01,2.36,147.55,4.37
2024-01-10,203,TX,Rice,232,4.94,3.28,385.12,5.14
2024-01-11,203,TX,Rice,228,5.15,3.23,437.76,6.21
2024-01-12,203,TX,Rice,223,4.98,3.26,383.56,6.94
2024-01-13,203,TX,Rice,238,4.8,2.97,435.54,0.0
2024-01-14,203,TX,Rice,229,4.88,2.92,448.84,3.05
2024-01-15,203,TX,Rice,261,4.19,2.98,315.81,13.55
2024-01-16,203,TX,Rice,239,5.24,3.24,478.0,8.98
2024-01-17,203,TX,Rice,239,3.87,2.91,229.44,0.0
2024-01-18,203,TX,Rice,247,3.8,2.91,219.83,0.0
2024-01-19,203,TX,Rice,257,3.59,2.54,269.85,0.78
2024-01-20,203,TX,Rice,255,3.83,3.01,209.1,4.52
2024-01-21,203,TX,Rice,240,4.48,2.97,362.4,0.0
2024-01-22,203,TX,Rice,228,4.7,3.4,296.4,0.0
2024-01-23,203,TX,Rice,226,4.29,2.76,345.78,4.13
2024-01-24,203,TX,Rice,220,4.79,3.06,380.6,6.97
2024-01-25,203,TX,Rice,242,4.1,2.6,363.0,1.6
2024-01-26,203,TX,Rice,222,3.75,3.05,155.4,0.0
2024-01-27,203,TX,Rice,239,4.88,3.27,384.79,0.0
2024-01-28,203,TX,Rice,212,4.46,2.76,360.4,31.32
2024-01-29,203,TX,Rice,210,5.81,3.42,501.9,0.0
2024-01-30,203,TX,Rice,198,4.38,2.71,330.66,0.0
2024-01-31,203,TX,Rice,208,3.57,2.71,178.88,0.0
2024-02-01,203,TX,Rice,230,4.7,3.29,324.3,14.49
2024-02-02,203,TX,Rice,216,4.71,2.95,380.16,0.03
2024-02-03,203,TX,Rice,187,3.71,3.03,127.16,0.0
2024-02-04,203,TX,Rice,184,5.36,3.26,386.4,24.01
2024-02-05,203,TX,Rice,206,4.25,3.25,206.0,2.54
2024-02-06,203,TX,Rice,173,4.64,3.1,266.42,10.69
2024-02-07,203,TX,Rice,196,3.64,2.85,154.84,14.62
2024-02-08,203,TX,Rice,175,3.72,2.69,180.25,0.0
2024-02-09,203,TX,Rice,192,3.62,2.59,197.76,0.0
2024-02-10,203,TX,Rice,177,4.25,2.84,249.57,0.0
2024-02-11,203,TX,Rice,190,3.97,3.29,129.2,6.35
2024-02-12,203,TX,Rice,214,4.54,3.32,261.08,12.78
2024-02-13,203,TX,Rice,188,3.72,2.92,150.4,12.64
2024-02-14,203,TX,Rice,179,3.09,2.35,132.46,9.92
2024-02-15,203,TX,Rice,166,3.66,2.63,170.98,5.0
2024-02-16,203,TX,Rice,184,3.64,2.49,211.6,6.65
2024-02-17,203,TX,Rice,203,4.25,2.58,339.01,17.72
2024-02-18,203,TX,Rice,159,5.05,3.55,238.5,0.89
2024-02-19,203,TX,Rice,191,3.06,2.35,135.61,4.38
2024-02-20,203,TX,Rice,193,3.54,2.89,125.45,0.0
2024-02-21,203,TX,Rice,174,4.75,3.26,259.26,5.31
2024-02-22,203,TX,Rice,220,3.91,2.76,253.0,0.65
2024-02-23,203,TX,Rice,209,3.9,2.43,307.23,0.0
2024-02-24,203,TX,Rice,216,3.5,2.57,200.88,0.0
2024-02-25,203,TX,Rice,232,4.04,2.5,357.28,6.84
2024-02-26,203,TX,Rice,203,2.5,2.08,85.26,2.33
2024-02-27,203,TX,Rice,212,4.59,3.02,332.84,14.04
2024-02-28,203,TX,Rice,200,4.79,3.13,332.0,0.0
