date,store_id,state,product_id,sales,price,cost,margin,out_of_stock_pct
2024-03-21,102,TX,Eggs,206,1.1,0.8,61.8,11.4
2024-03-22,102,TX,Eggs,176,1.19,0.81,66.88,0.0
2024-03-23,102,TX,Eggs,200,1.52,1.04,96.0,2.09
2024-03-24,102,TX,Eggs,194,0.88,0.67,40.74,15.34
2024-03-25,102,TX,Eggs,179,0.74,0.5,42.96,12.49
2024-03-26,102,TX,Eggs,250,1.04,0.69,87.5,0.0
2024-03-27,102,TX,Eggs,253,1.45,1.03,106.26,8.39
2024-03-28,102,TX,Eggs,192,0.94,0.7,46.08,4.2
2024-03-29,102,TX,Eggs,212,1.54,1.0,114.48,9.4
2024-03-30,102,TX,Eggs,182,1.54,0.99,100.1,6.57
2024-03-31,102,TX,Eggs,214,1.24,1.0,51.36,0.0
2024-01-01,102,TX,Apples,212,3.36,2.3,224.72,0.0
2024-01-02,102,TX,Apples,222,4.02,2.91,246.42,0.0
2024-01-03,102,TX,Apples,217,3.81,2.54,275.59,5.62
2024-01-04,102,TX,Apples,218,2.67,2.15,113.36,6.16
2024-01-05,102,TX,Apples,208,2.48,1.97,106.08,10.97
2024-01-06,102,TX,Apples,244,3.32,2.42,219.6,6.15
2024-01-07,102,TX,Apples,249,3.19,2.46,181.77,9.52
2024-01-08,102,TX,Apples,223,3.34,2.67,149.41,6.6
2024-01-09,102,TX,Apples,235,3.16,2.16,235.0,6.43
2024-01-10,102,TX,Apples,216,3.53,2.28,270.0,0.92
2024-01-11,102,TX,Apples,213,3.41,2.84,121.41,11.66
2024-01-12,102,TX,Apples,274,2.97,2.17,219.2,5.36
2024-01-13,102,TX,Apples,210,3.27,2.27,210.0,0.41
2024-01-14,102,TX,Apples,262,2.98,2.33,170.3,10.34
2024-01-15,102,TX,Apples,249,3.46,2.87,146.91,0.0
2024-01-16,102,TX,Apples,263,3.56,2.64,241.96,0.13
2024-01-17,102,TX,Apples,258,3.83,2.48,348.3,3.86
2024-01-18,102,TX,Apples,220,2.87,2.27,132.0,15.25
2024-01-19,102,TX,Apples,236,4.09,2.57,358.72,1.05
2024-01-20,102,TX,Apples,220,3.44,2.63,178.2,0.0
2024-01-21,102,TX,Apples,226,3.39,2.42,219.22,5.56
2024-01-22,102,TX,Apples,229,3.68,2.49,272.51,8.46
2024-01-23,102,TX,Apples,246,3.15,2.21,231.24,3.58
2024-01-24,102,TX,Apples,253,3.61,2.59,258.06,0.0
2024-01-25,102,TX,Apples,234,2.46,2.01,105.3,5.23
2024-01-26,102,TX,Apples,263,2.74,2.22,136.76,0.83
2024-01-27,102,TX,Apples,238,2.76,2.1,157.08,1.84
2024-01-28,102,TX,Apples,232,3.52,2.28,287.68,3.82
2024-01-29,102,TX,Apples,233,3.89,2.49,326.2,6.33
2024-01-30,102,TX,Apples,208,3.72,2.48,257.92,4.38
2024-01-31,102,TX,Apples,222,3.16,2.31,188.7,4.09
2024-02-01,102,TX,Apples,190,3.22,2.4,155.8,0.94
2024-02-02,102,TX,Apples,185,3.91,2.46,268.25,6.06
2024-02-03,102,TX,Apples,220,3.23,2.32,200.2,7.04
2024-02-04,102,TX,Apples,213,3.15,2.5,138.45,0.87
2024-02-05,102,TX,Apples,203,3.19,2.48,144.13,5.04
2024-02-06,102,TX,Apples,156,3.45,2.44,157.56,16.06
2024-02-07,102,TX,Apples,189,3.03,2.26,145.53,6.87
2024-02-08,102,TX,Apples,200,3.7,2.65,210.0,0.0
2024-02-09,102,TX,Apples,207,3.36,2.53,171.81,4.29
2024-02-10,102,TX,Apples,198,3.56,2.62,186.12,9.36
2024-02-11,102,TX,Apples,167,3.13,2.57,93.52,4.68
2024-02-12,102,TX,Apples,190,3.38,2.42,182.4,4.25
2024-02-13,102,TX,Apples,212,3.69,2.39,275.6,0.0
2024-02-14,102,TX,Apples,180,3.5,2.45,189.0,11.15
2024-02-15,102,TX,Apples,200,3.33,2.24,218.0,17.43
2024-02-16,102,TX,Apples,193,3.96,2.67,248.97,4.24
2024-02-17,102,TX,Apples,199,3.42,2.58,167.16,11.09
2024-02-18,102,TX,Apples,210,4.12,2.58,323.4,3.42
2024-02-19,102,TX,Apples,178,3.27,2.48,140.62,9.67
2024-02-20,102,TX,Apples,186,3.27,2.62,120.9,12.26
2024-02-21,102,TX,Apples,174,3.57,2.24,231.42,4.3
2024-02-22,102,TX,Apples,200,2.95,2.31,128.0,11.76
2024-02-23,102,TX,Apples,204,3.2,2.42,159.12,0.0
2024-02-24,102,TX,Apples,171,3.62,2.47,196.65,0.0
2024-02-25,102,TX,Apples,220,2.89,2.38,112.2,21.22
2024-02-26,102,TX,Apples,248,3.7,2.37,329.84,4.47
2024-02-27,102,TX,Apples,225,3.88,2.75,254.25,0.0
2024-02-28,102,TX,Apples,172,3.08,2.29,135.88,7.91
2024-02-29,102,TX,Apples,220,3.27,2.62,143.0,0.0
2024-03-01,102,TX,Apples,166,3.41,2.58,137.78,0.86
2024-03-02,102,TX,Apples,175,3.01,2.44,99.75,8.97
2024-03-03,102,TX,Apples,215,3.69,2.32,294.55,4.2
2024-03-04,102,TX,Apples,213,2.58,2.14,93.72,1.43
2024-03-05,102,TX,Apples,233,2.98,2.47,118.83,5.84
2024-03-06,102,TX,Apples,205,3.3,2.37,190.65,0.0
2024-03-07,102,TX,Apples,231,3.77,2.7,247.17,0.0
2024-03-08,102,TX,Apples,218,3.36,2.48,191.84,11.26
2024-03-09,102,TX,Apples,222,3.61,2.27,297.48,0.0
2024-03-10,102,TX,Apples,235,3.48,2.82,155.1,6.39
2024-03-11,102,TX,Apples,234,3.36,2.47,208.26,4.94
2024-03-12,102,TX,Apples,219,3.42,2.57,186.15,6.13
2024-03-13,102,TX,Apples,237,3.37,2.22,272.55,11.52
2024-03-14,102,TX,Apples,250,3.04,2.3,185.0,10.01
2024-03-15,102,TX,Apples,227,3.39,2.25,258.78,1.2
2024-03-16,102,TX,Apples,202,3.18,2.5,137.36,0.0
2024-03-17,102,TX,Apples,213,2.57,2.0,121.41,4.57
2024-03-18,102,TX,Apples,234,3.25,2.34,212.94,0.0
2024-03-19,102,TX,Apples,213,3.88,2.5,293.94,2.25
2024-03-20,102,TX,Apples,242,3.19,2.23,232.32,5.91
2024-03-21,102,TX,Apples,260,3.48,2.53,247.0,2.94
2024-03-22,102,TX,Apples,238,3.6,2.36,295.12,5.04
2024-03-23,102,TX,Apples,225,3.23,2.38,191.25,6.06
2024-03-24,102,TX,Apples,209,2.91,2.21,146.3,0.0
2024-03-25,102,TX,Apples,195,3.18,2.17,196.95,5.8
2024-03-26,102,TX,Apples,207,3.67,2.51,240.12,5.17
2024-03-27,102,TX,Apples,183,3.24,2.54,128.1,9.05
2024-03-28,102,TX,Apples,200,3.47,2.49,196.0,0.72
2024-03-29,102,TX,Apples,220,2.68,2.16,114.4,0.0
2024-03-30,102,TX,Apples,207,2.91,2.39,107.64,3.01
2024-03-31,102,TX,Apples,189,3.2,2.33,164.43,6.35
2024-01-01,102,TX,Bread,182,2.77,2.22,100.1,1.65
2024-01-02,102,TX,Bread,209,2.77,1.94,173.47,7.44
2024-01-03,102,TX,Bread,211,3.44,2.28,244.76,3.99
2024-01-04,102,TX,Bread,180,3.23,2.39,151.2,0.0
2024-01-05,102,TX,Bread,173,3.07,2.1,167.81,11.19
2024-01-06,102,TX,Bread,203,2.75,1.99,154.28,3.45
2024-01-07,102,TX,Bread,185,2.85,2.04,149.85,9.89
2024-01-08,102,TX,Bread,172,3.58,2.5,185.76,9.14
2024-01-09,102,TX,Bread,223,2.89,2.09,178.4,4.25
2024-01-10,102,TX,Bread,174,2.59,2.08,88.74,7.47
2024-01-11,102,TX,Bread,230,2.92,1.96,220.8,3.17
2024-01-12,102,TX,Bread,202,2.6,1.9,141.4,7.96
2024-01-13,102,TX,Bread,192,2.76,2.14,119.04,2.74
2024-01-14,102,TX,Bread,191,2.64,2.18,87.86,3.92
2024-01-15,102,TX,Bread,200,2.82,2.03,158.0,6.6
2024-01-16,102,TX,Bread,241,3.41,2.21,289.2,9.98
2024-01-17,102,TX,Bread,180,3.44,2.21,221.4,0.0
2024-01-18,102,TX,Bread,177,2.82,2.03,139.83,10.96
2024-01-19,102,TX,Bread,225,3.12,2.23,200.25,0.0
2024-01-20,102,TX,Bread,201,3.03,2.24,158.79,5.88
2024-01-21,102,TX,Bread,167,3.11,2.0,185.37,4.68
2024-01-22,102,TX,Bread,213,2.49,1.74,159.75,4.19
2024-01-23,102,TX,Bread,204,3.34,2.35,201.96,8.46
2024-01-24,102,TX,Bread,211,3.07,2.02,221.55,0.0
2024-01-25,102,TX,Bread,189,3.59,2.38,228.69,11.97
2024-01-26,102,TX,Bread,209,3.07,2.27,167.2,6.9
2024-01-27,102,TX,Bread,182,3.4,2.15,227.5,13.35
2024-01-28,102,TX,Bread,171,3.64,2.5,194.94,3.39
2024-01-29,102,TX,Bread,214,2.64,1.9,158.36,7.93
2024-01-30,102,TX,Bread,170,2.52,1.9,105.4,6.09
2024-01-31,102,TX,Bread,203,2.47,2.01,93.38,0.0
2024-02-01,102,TX,Bread,178,2.61,2.16,80.1,7.74
2024-02-02,102,TX,Bread,196,3.04,2.17,170.52,14.28
2024-02-03,102,TX,Bread,179,3.31,2.11,214.8,0.0
2024-02-04,102,TX,Bread,167,3.04,2.11,155.31,9.8
2024-02-05,102,TX,Bread,179,3.04,1.94,196.9,5.86
2024-02-06,102,TX,Bread,181,3.83,2.49,242.54,9.44
2024-02-07,102,TX,Bread,181,2.91,2.19,130.32,6.94
2024-02-08,102,TX,Bread,189,2.81,1.91,170.1,3.25
2024-02-09,102,TX,Bread,147,3.36,2.26,161.7,11.15
2024-02-10,102,TX,Bread,149,2.52,1.7,122.18,2.94
2024-02-11,102,TX,Bread,178,3.25,2.29,170.88,7.14
2024-02-12,102,TX,Bread,153,2.57,1.92,99.45,7.58
2024-02-13,102,TX,Bread,141,3.42,2.62,112.8,7.85
2024-02-14,102,TX,Bread,146,3.03,2.06,141.62,4.54
2024-02-15,102,TX,Bread,153,3.28,2.4,134.64,5.93
2024-02-16,102,TX,Bread,143,3.74,2.56,168.74,5.25
2024-02-17,102,TX,Bread,173,2.48,2.06,72.66,6.82
2024-02-18,102,TX,Bread,165,2.84,1.8,171.6,15.08
2024-02-19,102,TX,Bread,185,2.82,2.1,133.2,0.0
2024-02-20,102,TX,Bread,168,3.46,2.2,211.68,6.78
2024-02-21,102,TX,Bread,166,3.36,2.28,179.28,12.24
2024-02-22,102,TX,Bread,175,2.58,1.97,106.75,11.81
2024-02-23,102,TX,Bread,199,4.33,2.81,302.48,0.0
2024-02-24,102,TX,Bread,173,2.67,1.76,157.43,7.77
2024-02-25,102,TX,Bread,159,3.48,2.56,146.28,1.13
2024-02-26,102,TX,Bread,139,2.94,2.09,118.15,0.0
2024-02-27,102,TX,Bread,190,2.31,1.77,102.6,5.14
2024-02-28,102,TX,Bread,136,2.76,2.12,87.04,13.22
2024-02-29,102,TX,Bread,187,2.99,2.01,183.26,4.84
2024-03-01,102,TX,Bread,183,3.07,2.27,146.4,0.0
2024-03-02,102,TX,Bread,197,2.22,1.64,114.26,1.85
2024-03-03,102,TX,Bread,178,3.41,2.31,195.8,5.11
2024-03-04,102,TX,Bread,162,2.43,1.98,72.9,5.99
2024-03-05,102,TX,Bread,191,2.74,2.06,129.88,2.6
2024-03-06,102,TX,Bread,209,3.02,2.08,196.46,4.56
2024-03-07,102,TX,Bread,241,2.6,1.9,168.7,0.0
2024-03-08,102,TX,Bread,215,2.64,2.04,129.0,3.41
2024-03-09,102,TX,Bread,185,3.3,2.13,216.45,12.99
2024-03-10,102,TX,Bread,219,3.62,2.35,278.13,0.0
2024-03-11,102,TX,Bread,181,2.54,1.61,168.33,0.95
2024-03-12,102,TX,Bread,224,3.3,2.28,228.48,3.89
2024-03-13,102,TX,Bread,206,2.53,2.04,100.94,6.02
2024-03-14,102,TX,Bread,222,2.43,1.86,126.54,6.5
2024-03-15,102,TX,Bread,226,3.26,2.1,262.16,8.5
2024-03-16,102,TX,Bread,264,2.97,2.16,213.84,6.97
2024-03-17,102,TX,Bread,193,3.29,2.22,206.51,7.3
2024-03-18,102,TX,Bread,211,2.88,1.98,189.9,6.03
2024-03-19,102,TX,Bread,236,2.74,2.27,110.92,9.81
2024-03-20,102,TX,Bread,201,3.67,2.33,269.34,6.4
2024-03-21,102,TX,Bread,185,3.49,2.24,231.25,0.04
2024-03-22,102,TX,Bread,190,3.16,2.22,178.6,6.49
2024-03-23,102,TX,Bread,177,3.72,2.39,235.41,7.86
2024-03-24,102,TX,Bread,185,2.98,1.87,205.35,4.28
2024-03-25,102,TX,Bread,188,3.47,2.2,238.76,3.18
2024-03-26,102,TX,Bread,155,2.94,2.1,130.2,3.47
2024-03-27,102,TX,Bread,205,3.15,2.04,227.55,13.39
2024-03-28,102,TX,Bread,152,3.48,2.44,158.08,3.88
2024-03-29,102,TX,Bread,205,3.5,2.2,266.5,10.7
2024-03-30,102,TX,Bread,177,2.8,1.96,148.68,12.1
2024-03-31,102,TX,Bread,180,2.69,2.22,84.6,11.17
2024-01-01,103,FL,Banana,185,2.14,1.41,135.05,2.05
2024-01-02,103,FL,Banana,205,1.61,1.3,63.55,0.0
2024-01-03,103,FL,Banana,195,2.24,1.56,132.6,9.43
2024-01-04,103,FL,Banana,212,1.92,1.34,122.96,3.53
2024-01-05,103,FL,Banana,243,1.79,1.25,131.22,6.16
2024-01-06,103,FL,Banana,241,1.62,1.13,118.09,12.79
2024-01-07,103,FL,Banana,190,2.35,1.61,140.6,3.14
2024-01-08,103,FL,Banana,217,1.4,0.91,106.33,2.73
2024-01-09,103,FL,Banana,203,1.72,1.17,111.65,4.31
2024-01-10,103,FL,Banana,245,1.84,1.33,124.95,6.54
2024-01-11,103,FL,Banana,205,1.37,1.11,53.3,13.99
2024-01-12,103,FL,Banana,214,2.1,1.62,102.72,3.78
2024-01-13,103,FL,Banana,229,2.12,1.5,141.98,11.36
2024-01-14,103,FL,Banana,228,1.7,1.21,111.72,4.72
2024-01-15,103,FL,Banana,237,2.26,1.47,187.23,5.02
2024-01-16,103,FL,Banana,243,2.16,1.62,131.22,6.91
2024-01-17,103,FL,Banana,237,1.22,0.98,56.88,0.0
2024-01-18,103,FL,Banana,238,1.63,1.27,85.68,2.43
2024-01-19,103,FL,Banana,234,2.03,1.28,175.5,10.64
2024-01-20,103,FL,Banana,230,1.74,1.14,138.0,9.95
2024-01-21,103,FL,Banana,223,1.84,1.39,100.35,2.61
2024-01-22,103,FL,Banana,213,1.91,1.3,129.93,5.06
2024-01-23,103,FL,Banana,234,1.91,1.23,159.12,0.0
2024-01-24,103,FL,Banana,214,2.24,1.45,169.06,3.51
2024-01-25,103,FL,Banana,215,1.88,1.48,86.0,1.44
2024-01-26,103,FL,Banana,187,1.65,1.26,72.93,2.58
2024-01-27,103,FL,Banana,196,1.58,1.25,64.68,7.46
2024-01-28,103,FL,Banana,213,2.09,1.35,157.62,14.07
2024-01-29,103,FL,Banana,204,1.93,1.34,120.36,2.45
2024-01-30,103,FL,Banana,191,1.54,1.17,70.67,2.61
2024-01-31,103,FL,Banana,213,2.81,1.76,223.65,1.42
2024-02-01,103,FL,Banana,195,1.95,1.28,130.65,6.98
2024-02-02,103,FL,Banana,206,1.96,1.54,86.52,0.0
2024-02-03,103,FL,Banana,150,1.51,1.19,48.0,10.49
2024-02-04,103,FL,Banana,164,1.08,0.69,63.96,7.86
2024-02-05,103,FL,Banana,198,1.58,1.07,100.98,0.07
2024-02-06,103,FL,Banana,171,1.9,1.31,100.89,1.87
2024-02-07,103,FL,Banana,199,0.88,0.72,31.84,0.72
2024-02-08,103,FL,Banana,164,1.5,1.24,42.64,2.31
2024-02-09,103,FL,Banana,201,1.26,0.92,68.34,5.23
2024-02-10,103,FL,Banana,195,2.55,1.66,173.55,2.59
2024-02-11,103,FL,Banana,189,1.21,0.93,52.92,0.0
2024-02-12,103,FL,Banana,199,1.67,1.29,75.62,10.89
2024-02-13,103,FL,Banana,154,1.98,1.39,90.86,14.34
2024-02-14,103,FL,Banana,189,1.67,1.34,62.37,5.04
2024-02-15,103,FL,Banana,149,2.03,1.56,70.03,1.95
2024-02-16,103,FL,Banana,191,1.47,0.98,93.59,0.0
2024-02-17,103,FL,Banana,210,1.58,1.22,75.6,12.27
2024-02-18,103,FL,Banana,180,1.39,0.92,84.6,9.46
2024-02-19,103,FL,Banana,171,1.85,1.43,71.82,5.13
2024-02-20,103,FL,Banana,153,1.7,1.32,58.14,15.98
2024-02-21,103,FL,Banana,195,1.69,1.28,79.95,10.38
2024-02-22,103,FL,Banana,191,1.83,1.33,95.5,0.0
2024-02-23,103,FL,Banana,193,1.88,1.49,75.27,0.82
2024-02-24,103,FL,Banana,219,1.98,1.27,155.49,0.56
2024-02-25,103,FL,Banana,213,1.93,1.23,149.1,8.8
2024-02-26,103,FL,Banana,189,1.71,1.28,81.27,7.47
2024-02-27,103,FL,Banana,204,1.34,0.89,91.8,0.0
2024-02-28,103,FL,Banana,219,1.96,1.26,153.3,2.38
2024-02-29,103,FL,Banana,176,1.69,1.07,109.12,0.0
2024-03-01,103,FL,Banana,203,1.69,1.17,105.56,0.17
2024-03-02,103,FL,Banana,207,1.71,1.36,72.45,15.47
2024-03-03,103,FL,Banana,180,2.2,1.52,122.4,9.87
2024-03-04,103,FL,Banana,198,1.77,1.33,87.12,2.71
2024-03-05,103,FL,Banana,219,2.51,1.59,201.48,8.03
2024-03-06,103,FL,Banana,228,1.63,1.2,98.04,0.0
2024-03-07,103,FL,Banana,216,2.24,1.53,153.36,0.0
2024-03-08,103,FL,Banana,201,2.09,1.31,156.78,0.08
2024-03-09,103,FL,Banana,208,1.75,1.2,114.4,0.0
2024-03-10,103,FL,Banana,206,1.96,1.43,109.18,0.0
2024-03-11,103,FL,Banana,195,1.55,1.16,76.05,8.66
2024-03-12,103,FL,Banana,224,1.67,1.19,107.52,5.22
2024-03-13,103,FL,Banana,194,1.96,1.39,110.58,6.92
2024-03-14,103,FL,Banana,222,2.06,1.49,126.54,0.0
2024-03-15,103,FL,Banana,253,1.63,1.32,78.43,3.32
2024-03-16,103,FL,Banana,230,1.61,1.27,78.2,11.1
2024-03-17,103,FL,Banana,209,1.48,1.14,71.06,10.18
2024-03-18,103,FL,Banana,218,2.04,1.47,124.26,13.5
2024-03-19,103,FL,Banana,221,2.14,1.42,159.12,0.0
2024-03-20,103,FL,Banana,243,1.62,1.33,70.47,7.37
2024-03-21,103,FL,Banana,214,1.41,0.96,96.3,7.52
2024-03-22,103,FL,Banana,184,1.89,1.22,123.28,9.71
2024-03-23,103,FL,Banana,228,2.21,1.68,120.84,10.13
2024-03-24,103,FL,Banana,209,2.06,1.29,160.93,4.76
2024-03-25,103,FL,Banana,189,1.52,1.1,79.38,2.2
2024-03-26,103,FL,Banana,177,1.58,1.3,49.56,3.75
2024-03-27,103,FL,Banana,182,2.12,1.37,136.5,8.58
2024-03-28,103,FL,Banana,218,1.69,1.22,102.46,7.96
2024-03-29,103,FL,Banana,224,1.7,1.35,78.4,0.88
2024-03-30,103,FL,Banana,214,2.3,1.53,164.78,2.02
2024-03-31,103,FL,Banana,247,1.5,1.18,79.04,5.16
2024-01-01,103,FL,Milk,193,0.91,0.61,57.9,0.0
2024-01-02,103,FL,Milk,198,0.45,0.35,19.8,5.68
2024-01-03,103,FL,Milk,232,1.1,0.69,95.12,0.0
2024-01-04,103,FL,Milk,255,0.86,0.62,61.2,1.12
2024-01-05,103,FL,Milk,220,0.83,0.6,50.6,1.67
2024-01-06,103,FL,Milk,223,0.53,0.44,20.07,2.98
2024-01-07,103,FL,Milk,207,0.45,0.28,35.19,5.73
2024-01-08,103,FL,Milk,235,1.05,0.67,89.3,9.1
2024-01-09,103,FL,Milk,232,0.65,0.46,44.08,9.2
2024-01-10,103,FL,Milk,200,0.55,0.38,34.0,0.18
2024-01-11,103,FL,Milk,250,1.13,0.75,95.0,7.44
2024-01-12,103,FL,Milk,251,0.58,0.39,47.69,6.74
2024-01-13,103,FL,Milk,228,0.9,0.73,38.76,4.42
2024-01-14,103,FL,Milk,223,0.97,0.67,66.9,9.38
2024-01-15,103,FL,Milk,218,0.81,0.55,56.68,0.0
2024-01-16,103,FL,Milk,182,0.77,0.6,30.94,8.04
2024-01-17,103,FL,Milk,237,0.23,0.17,14.22,3.25
2024-01-18,103,FL,Milk,187,1.15,0.84,57.97,0.0
2024-01-19,103,FL,Milk,255,1.15,0.75,102.0,0.5
2024-01-20,103,FL,Milk,207,0.81,0.63,37.26,0.78
2024-01-21,103,FL,Milk,230,0.65,0.47,41.4,0.0
2024-01-22,103,FL,Milk,182,0.82,0.61,38.22,2.19
2024-01-23,103,FL,Milk,214,0.84,0.7,29.96,10.87
2024-01-24,103,FL,Milk,218,0.74,0.5,52.32,7.5
2024-01-25,103,FL,Milk,194,0.89,0.61,54.32,7.76
2024-01-26,103,FL,Milk,233,0.26,0.18,18.64,1.19
2024-01-27,103,FL,Milk,199,0.84,0.58,51.74,7.4
2024-01-28,103,FL,Milk,244,0.63,0.47,39.04,2.51
2024-01-29,103,FL,Milk,235,0.79,0.62,39.95,11.34
2024-01-30,103,FL,Milk,215,0.47,0.33,30.1,0.0
2024-01-31,103,FL,Milk,175,0.87,0.7,29.75,10.94
2024-02-01,103,FL,Milk,241,0.88,0.73,36.15,10.81
2024-02-02,103,FL,Milk,190,0.4,0.33,13.3,9.25
2024-02-03,103,FL,Milk,207,0.73,0.59,28.98,6.94
2024-02-04,103,FL,Milk,203,1.04,0.82,44.66,11.47
2024-02-05,103,FL,Milk,205,1.09,0.73,73.8,7.57
2024-02-06,103,FL,Milk,183,0.87,0.72,27.45,0.0
2024-02-07,103,FL,Milk,211,0.44,0.33,23.21,6.43
2024-02-08,103,FL,Milk,171,1.04,0.68,61.56,4.83
2024-02-09,103,FL,Milk,154,0.87,0.65,33.88,2.11
2024-02-10,103,FL,Milk,202,0.87,0.56,62.62,6.98
2024-02-11,103,FL,Milk,165,0.71,0.45,42.9,2.71
2024-02-12,103,FL,Milk,200,1.17,0.9,54.0,0.97
2024-02-13,103,FL,Milk,204,0.19,0.13,12.24,0.0
2024-02-14,103,FL,Milk,162,0.45,0.29,25.92,0.0
2024-02-15,103,FL,Milk,190,0.74,0.52,41.8,6.9
2024-02-16,103,FL,Milk,195,0.99,0.62,72.15,8.29
2024-02-17,103,FL,Milk,181,0.49,0.33,28.96,10.29
2024-02-18,103,FL,Milk,171,0.5,0.38,20.52,4.11
2024-02-19,103,FL,Milk,165,0.74,0.48,42.9,6.72
2024-02-20,103,FL,Milk,192,0.61,0.38,44.16,2.56
2024-02-21,103,FL,Milk,208,0.93,0.66,56.16,15.38
2024-02-22,103,FL,Milk,212,1.11,0.79,67.84,0.0
2024-02-23,103,FL,Milk,205,0.82,0.55,55.35,2.25
2024-02-24,103,FL,Milk,195,1.11,0.75,70.2,7.5
2024-02-25,103,FL,Milk,176,1.11,0.71,70.4,1.81
2024-02-26,103,FL,Milk,201,0.61,0.5,22.11,3.91
2024-02-27,103,FL,Milk,214,0.51,0.36,32.1,14.73
2024-02-28,103,FL,Milk,165,0.62,0.44,29.7,6.85
2024-02-29,103,FL,Milk,216,0.67,0.54,28.08,4.71
2024-03-01,103,FL,Milk,215,0.69,0.52,36.55,11.97
2024-03-02,103,FL,Milk,226,1.08,0.74,76.84,0.17
2024-03-03,103,FL,Milk,210,0.71,0.5,44.1,0.0
2024-03-04,103,FL,Milk,221,0.61,0.46,33.15,8.28
2024-03-05,103,FL,Milk,195,1.32,0.91,79.95,0.52
2024-03-06,103,FL,Milk,223,1.13,0.72,91.43,2.15
2024-03-07,103,FL,Milk,238,0.48,0.32,38.08,12.26
2024-03-08,103,FL,Milk,224,0.71,0.45,58.24,3.5
2024-03-09,103,FL,Milk,241,0.64,0.45,45.79,1.25
2024-03-10,103,FL,Milk,222,0.41,0.33,17.76,14.1
2024-03-11,103,FL,Milk,217,1.06,0.73,71.61,6.05
2024-03-12,103,FL,Milk,210,0.82,0.56,54.6,8.92
2024-03-13,103,FL,Milk,227,1.16,0.8,81.72,10.11
2024-03-14,103,FL,Milk,249,0.7,0.47,57.27,0.0
2024-03-15,103,FL,Milk,219,0.91,0.6,67.89,7.73
2024-03-16,103,FL,Milk,188,0.69,0.56,24.44,5.79
2024-03-17,103,FL,Milk,226,1.01,0.82,42.94,7.11
2024-03-18,103,FL,Milk,257,0.66,0.52,35.98,9.69
2024-03-19,103,FL,Milk,263,1.21,0.83,99.94,0.0
2024-03-20,103,FL,Milk,224,0.79,0.5,64.96,7.45
2024-03-21,103,FL,Milk,242,0.62,0.4,53.24,5.34
2024-03-22,103,FL,Milk,186,1.14,0.85,53.94,2.44
2024-03-23,103,FL,Milk,226,0.61,0.5,24.86,10.73
2024-03-24,103,FL,Milk,166,0.7,0.56,23.24,4.47
2024-03-25,103,FL,Milk,212,1.17,0.91,55.12,0.56
2024-03-26,103,FL,Milk,234,0.98,0.64,79.56,11.31
2024-03-27,103,FL,Milk,203,0.59,0.42,34.51,10.48
2024-03-28,103,FL,Milk,223,0.32,0.26,13.38,2.3
2024-03-29,103,FL,Milk,219,0.89,0.73,35.04,1.6
2024-03-30,103,FL,Milk,151,1.03,0.67,54.36,0.0
2024-03-31,103,FL,Milk,166,-0.0,-0.0,0.0,9.07
2024-01-01,103,FL,Eggs,189,1.73,1.44,54.81,11.95
2024-01-02,103,FL,Eggs,202,2.79,1.81,197.96,0.0
2024-01-03,103,FL,Eggs,191,1.66,1.16,95.5,3.85
2024-01-04,103,FL,Eggs,189,2.04,1.61,81.27,5.23
2024-01-05,103,FL,Eggs,209,2.37,1.62,156.75,15.77
2024-01-06,103,FL,Eggs,193,1.6,1.3,57.9,6.23
2024-01-07,103,FL,Eggs,185,2.55,1.78,142.45,3.58
2024-01-08,103,FL,Eggs,192,1.92,1.39,101.76,8.59
2024-01-09,103,FL,Eggs,202,1.79,1.36,86.86,13.33
2024-01-10,103,FL,Eggs,190,1.85,1.49,68.4,8.26
2024-01-11,103,FL,Eggs,176,2.09,1.58,89.76,0.0
2024-01-12,103,FL,Eggs,226,1.72,1.29,97.18,8.46
2024-01-13,103,FL,Eggs,232,2.02,1.66,83.52,6.26
2024-01-14,103,FL,Eggs,206,1.78,1.37,84.46,12.36
2024-01-15,103,FL,Eggs,197,1.62,1.28,66.98,8.33
2024-01-16,103,FL,Eggs,196,1.7,1.29,80.36,0.0
2024-01-17,103,FL,Eggs,202,1.82,1.47,70.7,6.22
2024-01-18,103,FL,Eggs,230,2.26,1.59,154.1,4.05
2024-01-19,103,FL,Eggs,206,2.5,1.59,187.46,11.36
2024-01-20,103,FL,Eggs,212,1.68,1.39,61.48,0.04
2024-01-21,103,FL,Eggs,179,2.57,1.62,170.05,7.89
2024-01-22,103,FL,Eggs,218,1.83,1.46,80.66,12.03
2024-01-23,103,FL,Eggs,195,2.53,1.67,167.7,4.81
2024-01-24,103,FL,Eggs,191,2.25,1.6,124.15,7.05
2024-01-25,103,FL,Eggs,208,2.08,1.5,120.64,4.81
2024-01-26,103,FL,Eggs,247,2.62,1.72,222.3,8.61
2024-01-27,103,FL,Eggs,199,2.43,1.68,149.25,7.59
2024-01-28,103,FL,Eggs,195,1.91,1.42,95.55,4.6
2024-01-29,103,FL,Eggs,128,2.12,1.53,75.52,2.56
2024-01-30,103,FL,Eggs,221,2.19,1.49,154.7,0.0
2024-01-31,103,FL,Eggs,186,1.54,1.27,50.22,7.37
2024-02-01,103,FL,Eggs,190,2.41,1.67,140.6,1.05
2024-02-02,103,FL,Eggs,182,1.84,1.21,114.66,8.51
2024-02-03,103,FL,Eggs,189,2.32,1.58,139.86,5.01
